canonical_market_id,carver_instrument,globex_asset,trade_date,present_in,missing_from
brl,BRE,6L,2013-01-24,pysystemtrade,globex
brl,BRE,6L,2013-01-25,pysystemtrade,globex
brl,BRE,6L,2013-01-28,pysystemtrade,globex
brl,BRE,6L,2013-01-29,pysystemtrade,globex
brl,BRE,6L,2013-01-30,pysystemtrade,globex
brl,BRE,6L,2013-01-31,pysystemtrade,globex
brl,BRE,6L,2013-02-01,pysystemtrade,globex
brl,BRE,6L,2013-02-04,pysystemtrade,globex
brl,BRE,6L,2013-02-05,pysystemtrade,globex
brl,BRE,6L,2013-02-06,pysystemtrade,globex
brl,BRE,6L,2013-02-07,pysystemtrade,globex
brl,BRE,6L,2013-02-08,pysystemtrade,globex
brl,BRE,6L,2013-02-11,pysystemtrade,globex
brl,BRE,6L,2013-02-12,pysystemtrade,globex
brl,BRE,6L,2013-02-13,pysystemtrade,globex
brl,BRE,6L,2013-02-14,pysystemtrade,globex
brl,BRE,6L,2013-02-15,pysystemtrade,globex
brl,BRE,6L,2013-02-19,pysystemtrade,globex
brl,BRE,6L,2013-02-20,pysystemtrade,globex
brl,BRE,6L,2013-02-21,pysystemtrade,globex
brl,BRE,6L,2013-02-22,pysystemtrade,globex
brl,BRE,6L,2013-02-25,pysystemtrade,globex
brl,BRE,6L,2013-02-26,pysystemtrade,globex
brl,BRE,6L,2013-02-27,pysystemtrade,globex
brl,BRE,6L,2013-02-28,pysystemtrade,globex
brl,BRE,6L,2013-03-01,pysystemtrade,globex
brl,BRE,6L,2013-03-04,pysystemtrade,globex
brl,BRE,6L,2013-03-05,pysystemtrade,globex
brl,BRE,6L,2013-03-06,pysystemtrade,globex
brl,BRE,6L,2013-03-07,pysystemtrade,globex
brl,BRE,6L,2013-03-08,pysystemtrade,globex
brl,BRE,6L,2013-03-11,pysystemtrade,globex
brl,BRE,6L,2013-03-12,pysystemtrade,globex
brl,BRE,6L,2013-03-13,pysystemtrade,globex
brl,BRE,6L,2013-03-14,pysystemtrade,globex
brl,BRE,6L,2013-03-15,pysystemtrade,globex
brl,BRE,6L,2013-03-18,pysystemtrade,globex
brl,BRE,6L,2013-03-19,pysystemtrade,globex
brl,BRE,6L,2013-03-20,pysystemtrade,globex
brl,BRE,6L,2013-03-21,pysystemtrade,globex
brl,BRE,6L,2013-03-22,pysystemtrade,globex
brl,BRE,6L,2013-03-25,pysystemtrade,globex
brl,BRE,6L,2013-03-26,pysystemtrade,globex
brl,BRE,6L,2013-03-27,pysystemtrade,globex
brl,BRE,6L,2013-03-28,pysystemtrade,globex
brl,BRE,6L,2013-04-01,pysystemtrade,globex
brl,BRE,6L,2013-04-02,pysystemtrade,globex
brl,BRE,6L,2013-04-03,pysystemtrade,globex
brl,BRE,6L,2013-04-04,pysystemtrade,globex
brl,BRE,6L,2013-04-05,pysystemtrade,globex
brl,BRE,6L,2013-04-08,pysystemtrade,globex
brl,BRE,6L,2013-04-09,pysystemtrade,globex
brl,BRE,6L,2013-04-10,pysystemtrade,globex
brl,BRE,6L,2013-04-11,pysystemtrade,globex
brl,BRE,6L,2013-04-12,pysystemtrade,globex
brl,BRE,6L,2013-04-15,pysystemtrade,globex
brl,BRE,6L,2013-04-16,pysystemtrade,globex
brl,BRE,6L,2013-04-17,pysystemtrade,globex
brl,BRE,6L,2013-04-18,pysystemtrade,globex
brl,BRE,6L,2013-04-19,pysystemtrade,globex
brl,BRE,6L,2013-04-22,pysystemtrade,globex
brl,BRE,6L,2013-04-23,pysystemtrade,globex
brl,BRE,6L,2013-04-24,pysystemtrade,globex
brl,BRE,6L,2013-04-25,pysystemtrade,globex
brl,BRE,6L,2013-04-26,pysystemtrade,globex
brl,BRE,6L,2013-04-29,pysystemtrade,globex
brl,BRE,6L,2013-04-30,pysystemtrade,globex
brl,BRE,6L,2013-05-01,pysystemtrade,globex
brl,BRE,6L,2013-05-02,pysystemtrade,globex
brl,BRE,6L,2013-05-03,pysystemtrade,globex
brl,BRE,6L,2013-05-06,pysystemtrade,globex
brl,BRE,6L,2013-05-07,pysystemtrade,globex
brl,BRE,6L,2013-05-08,pysystemtrade,globex
brl,BRE,6L,2013-05-09,pysystemtrade,globex
brl,BRE,6L,2013-05-10,pysystemtrade,globex
brl,BRE,6L,2013-05-13,pysystemtrade,globex
brl,BRE,6L,2013-05-14,pysystemtrade,globex
brl,BRE,6L,2013-05-15,pysystemtrade,globex
brl,BRE,6L,2013-05-16,pysystemtrade,globex
brl,BRE,6L,2013-05-17,pysystemtrade,globex
brl,BRE,6L,2013-05-20,pysystemtrade,globex
brl,BRE,6L,2013-05-21,pysystemtrade,globex
brl,BRE,6L,2013-05-22,pysystemtrade,globex
brl,BRE,6L,2013-05-23,pysystemtrade,globex
brl,BRE,6L,2013-05-24,pysystemtrade,globex
brl,BRE,6L,2013-05-28,pysystemtrade,globex
brl,BRE,6L,2013-05-30,pysystemtrade,globex
brl,BRE,6L,2013-05-31,pysystemtrade,globex
brl,BRE,6L,2013-06-03,pysystemtrade,globex
brl,BRE,6L,2013-06-04,pysystemtrade,globex
brl,BRE,6L,2013-06-05,pysystemtrade,globex
brl,BRE,6L,2013-06-06,pysystemtrade,globex
brl,BRE,6L,2013-06-07,pysystemtrade,globex
brl,BRE,6L,2013-06-10,pysystemtrade,globex
brl,BRE,6L,2013-06-11,pysystemtrade,globex
brl,BRE,6L,2013-06-12,pysystemtrade,globex
brl,BRE,6L,2013-06-13,pysystemtrade,globex
brl,BRE,6L,2013-06-14,pysystemtrade,globex
brl,BRE,6L,2013-06-17,pysystemtrade,globex
brl,BRE,6L,2013-06-18,pysystemtrade,globex
brl,BRE,6L,2013-06-19,pysystemtrade,globex
brl,BRE,6L,2013-06-20,pysystemtrade,globex
brl,BRE,6L,2013-06-21,pysystemtrade,globex
brl,BRE,6L,2013-06-24,pysystemtrade,globex
brl,BRE,6L,2013-06-25,pysystemtrade,globex
brl,BRE,6L,2013-06-26,pysystemtrade,globex
brl,BRE,6L,2013-06-27,pysystemtrade,globex
brl,BRE,6L,2013-06-28,pysystemtrade,globex
brl,BRE,6L,2013-07-01,pysystemtrade,globex
brl,BRE,6L,2013-07-02,pysystemtrade,globex
brl,BRE,6L,2013-07-03,pysystemtrade,globex
brl,BRE,6L,2013-07-05,pysystemtrade,globex
brl,BRE,6L,2013-07-08,pysystemtrade,globex
brl,BRE,6L,2013-07-09,pysystemtrade,globex
brl,BRE,6L,2013-07-10,pysystemtrade,globex
brl,BRE,6L,2013-07-11,pysystemtrade,globex
brl,BRE,6L,2013-07-12,pysystemtrade,globex
brl,BRE,6L,2013-07-15,pysystemtrade,globex
brl,BRE,6L,2013-07-16,pysystemtrade,globex
brl,BRE,6L,2013-07-17,pysystemtrade,globex
brl,BRE,6L,2013-07-18,pysystemtrade,globex
brl,BRE,6L,2013-07-19,pysystemtrade,globex
brl,BRE,6L,2013-07-22,pysystemtrade,globex
brl,BRE,6L,2013-07-23,pysystemtrade,globex
brl,BRE,6L,2013-07-24,pysystemtrade,globex
brl,BRE,6L,2013-07-25,pysystemtrade,globex
brl,BRE,6L,2013-07-26,pysystemtrade,globex
brl,BRE,6L,2013-07-29,pysystemtrade,globex
brl,BRE,6L,2013-07-30,pysystemtrade,globex
brl,BRE,6L,2013-07-31,pysystemtrade,globex
brl,BRE,6L,2013-08-01,pysystemtrade,globex
brl,BRE,6L,2013-08-02,pysystemtrade,globex
brl,BRE,6L,2013-08-05,pysystemtrade,globex
brl,BRE,6L,2013-08-06,pysystemtrade,globex
brl,BRE,6L,2013-08-07,pysystemtrade,globex
brl,BRE,6L,2013-08-08,pysystemtrade,globex
brl,BRE,6L,2013-08-09,pysystemtrade,globex
brl,BRE,6L,2013-08-12,pysystemtrade,globex
brl,BRE,6L,2013-08-13,pysystemtrade,globex
brl,BRE,6L,2013-08-14,pysystemtrade,globex
brl,BRE,6L,2013-08-15,pysystemtrade,globex
brl,BRE,6L,2013-08-16,pysystemtrade,globex
brl,BRE,6L,2013-08-19,pysystemtrade,globex
brl,BRE,6L,2013-08-20,pysystemtrade,globex
brl,BRE,6L,2013-08-21,pysystemtrade,globex
brl,BRE,6L,2013-08-22,pysystemtrade,globex
brl,BRE,6L,2013-08-23,pysystemtrade,globex
brl,BRE,6L,2013-08-26,pysystemtrade,globex
brl,BRE,6L,2013-08-27,pysystemtrade,globex
brl,BRE,6L,2013-08-28,pysystemtrade,globex
brl,BRE,6L,2013-08-29,pysystemtrade,globex
brl,BRE,6L,2013-08-30,pysystemtrade,globex
brl,BRE,6L,2013-09-03,pysystemtrade,globex
brl,BRE,6L,2013-09-04,pysystemtrade,globex
brl,BRE,6L,2013-09-05,pysystemtrade,globex
brl,BRE,6L,2013-09-06,pysystemtrade,globex
brl,BRE,6L,2013-09-09,pysystemtrade,globex
brl,BRE,6L,2013-09-10,pysystemtrade,globex
brl,BRE,6L,2013-09-11,pysystemtrade,globex
brl,BRE,6L,2013-09-12,pysystemtrade,globex
brl,BRE,6L,2013-09-13,pysystemtrade,globex
brl,BRE,6L,2013-09-16,pysystemtrade,globex
brl,BRE,6L,2013-09-17,pysystemtrade,globex
brl,BRE,6L,2013-09-18,pysystemtrade,globex
brl,BRE,6L,2013-09-19,pysystemtrade,globex
brl,BRE,6L,2013-09-20,pysystemtrade,globex
brl,BRE,6L,2013-09-23,pysystemtrade,globex
brl,BRE,6L,2013-09-24,pysystemtrade,globex
brl,BRE,6L,2013-09-25,pysystemtrade,globex
brl,BRE,6L,2013-09-26,pysystemtrade,globex
brl,BRE,6L,2013-09-27,pysystemtrade,globex
brl,BRE,6L,2013-09-30,pysystemtrade,globex
brl,BRE,6L,2013-10-01,pysystemtrade,globex
brl,BRE,6L,2013-10-02,pysystemtrade,globex
brl,BRE,6L,2013-10-03,pysystemtrade,globex
brl,BRE,6L,2013-10-04,pysystemtrade,globex
brl,BRE,6L,2013-10-07,pysystemtrade,globex
brl,BRE,6L,2013-10-08,pysystemtrade,globex
brl,BRE,6L,2013-10-09,pysystemtrade,globex
brl,BRE,6L,2013-10-10,pysystemtrade,globex
brl,BRE,6L,2013-10-11,pysystemtrade,globex
brl,BRE,6L,2013-10-14,pysystemtrade,globex
brl,BRE,6L,2013-10-15,pysystemtrade,globex
brl,BRE,6L,2013-10-16,pysystemtrade,globex
brl,BRE,6L,2013-10-17,pysystemtrade,globex
brl,BRE,6L,2013-10-18,pysystemtrade,globex
brl,BRE,6L,2013-10-21,pysystemtrade,globex
brl,BRE,6L,2013-10-22,pysystemtrade,globex
brl,BRE,6L,2013-10-23,pysystemtrade,globex
brl,BRE,6L,2013-10-24,pysystemtrade,globex
brl,BRE,6L,2013-10-25,pysystemtrade,globex
brl,BRE,6L,2013-10-28,pysystemtrade,globex
brl,BRE,6L,2013-10-29,pysystemtrade,globex
brl,BRE,6L,2013-10-30,pysystemtrade,globex
brl,BRE,6L,2013-10-31,pysystemtrade,globex
brl,BRE,6L,2013-11-01,pysystemtrade,globex
brl,BRE,6L,2013-11-04,pysystemtrade,globex
brl,BRE,6L,2013-11-05,pysystemtrade,globex
brl,BRE,6L,2013-11-06,pysystemtrade,globex
brl,BRE,6L,2013-11-07,pysystemtrade,globex
brl,BRE,6L,2013-11-08,pysystemtrade,globex
brl,BRE,6L,2013-11-11,pysystemtrade,globex
brl,BRE,6L,2013-11-12,pysystemtrade,globex
brl,BRE,6L,2013-11-13,pysystemtrade,globex
brl,BRE,6L,2013-11-14,pysystemtrade,globex
brl,BRE,6L,2013-11-15,pysystemtrade,globex
brl,BRE,6L,2013-11-18,pysystemtrade,globex
brl,BRE,6L,2013-11-19,pysystemtrade,globex
brl,BRE,6L,2013-11-20,pysystemtrade,globex
brl,BRE,6L,2013-11-21,pysystemtrade,globex
brl,BRE,6L,2013-11-22,pysystemtrade,globex
brl,BRE,6L,2013-11-25,pysystemtrade,globex
brl,BRE,6L,2013-11-26,pysystemtrade,globex
brl,BRE,6L,2013-11-27,pysystemtrade,globex
brl,BRE,6L,2013-11-29,pysystemtrade,globex
brl,BRE,6L,2013-12-02,pysystemtrade,globex
brl,BRE,6L,2013-12-03,pysystemtrade,globex
brl,BRE,6L,2013-12-04,pysystemtrade,globex
brl,BRE,6L,2013-12-05,pysystemtrade,globex
brl,BRE,6L,2013-12-06,pysystemtrade,globex
brl,BRE,6L,2013-12-09,pysystemtrade,globex
brl,BRE,6L,2013-12-10,pysystemtrade,globex
brl,BRE,6L,2013-12-11,pysystemtrade,globex
brl,BRE,6L,2013-12-12,pysystemtrade,globex
brl,BRE,6L,2013-12-13,pysystemtrade,globex
brl,BRE,6L,2013-12-16,pysystemtrade,globex
brl,BRE,6L,2013-12-17,pysystemtrade,globex
brl,BRE,6L,2013-12-18,pysystemtrade,globex
brl,BRE,6L,2013-12-19,pysystemtrade,globex
brl,BRE,6L,2013-12-20,pysystemtrade,globex
brl,BRE,6L,2013-12-23,pysystemtrade,globex
brl,BRE,6L,2013-12-24,pysystemtrade,globex
brl,BRE,6L,2013-12-26,pysystemtrade,globex
brl,BRE,6L,2013-12-27,pysystemtrade,globex
brl,BRE,6L,2013-12-30,pysystemtrade,globex
brl,BRE,6L,2013-12-31,pysystemtrade,globex
brl,BRE,6L,2014-01-02,pysystemtrade,globex
brl,BRE,6L,2014-01-03,pysystemtrade,globex
brl,BRE,6L,2014-01-06,pysystemtrade,globex
brl,BRE,6L,2014-01-07,pysystemtrade,globex
brl,BRE,6L,2014-01-08,pysystemtrade,globex
brl,BRE,6L,2014-01-09,pysystemtrade,globex
brl,BRE,6L,2014-01-10,pysystemtrade,globex
brl,BRE,6L,2014-01-13,pysystemtrade,globex
brl,BRE,6L,2014-01-14,pysystemtrade,globex
brl,BRE,6L,2014-01-15,pysystemtrade,globex
brl,BRE,6L,2014-01-16,pysystemtrade,globex
brl,BRE,6L,2014-01-17,pysystemtrade,globex
brl,BRE,6L,2014-01-21,pysystemtrade,globex
brl,BRE,6L,2014-01-22,pysystemtrade,globex
brl,BRE,6L,2014-01-23,pysystemtrade,globex
brl,BRE,6L,2014-01-24,pysystemtrade,globex
brl,BRE,6L,2014-01-27,pysystemtrade,globex
brl,BRE,6L,2014-01-28,pysystemtrade,globex
brl,BRE,6L,2014-01-29,pysystemtrade,globex
brl,BRE,6L,2014-01-30,pysystemtrade,globex
brl,BRE,6L,2014-01-31,pysystemtrade,globex
brl,BRE,6L,2014-02-03,pysystemtrade,globex
brl,BRE,6L,2014-02-04,pysystemtrade,globex
brl,BRE,6L,2014-02-05,pysystemtrade,globex
brl,BRE,6L,2014-02-06,pysystemtrade,globex
brl,BRE,6L,2014-02-07,pysystemtrade,globex
brl,BRE,6L,2014-02-10,pysystemtrade,globex
brl,BRE,6L,2014-02-11,pysystemtrade,globex
brl,BRE,6L,2014-02-12,pysystemtrade,globex
brl,BRE,6L,2014-02-13,pysystemtrade,globex
brl,BRE,6L,2014-02-14,pysystemtrade,globex
brl,BRE,6L,2014-02-18,pysystemtrade,globex
brl,BRE,6L,2014-02-19,pysystemtrade,globex
brl,BRE,6L,2014-02-20,pysystemtrade,globex
brl,BRE,6L,2014-02-21,pysystemtrade,globex
brl,BRE,6L,2014-02-24,pysystemtrade,globex
brl,BRE,6L,2014-02-25,pysystemtrade,globex
brl,BRE,6L,2014-02-26,pysystemtrade,globex
brl,BRE,6L,2014-02-27,pysystemtrade,globex
brl,BRE,6L,2014-02-28,pysystemtrade,globex
brl,BRE,6L,2014-03-03,pysystemtrade,globex
brl,BRE,6L,2014-03-04,pysystemtrade,globex
brl,BRE,6L,2014-03-05,pysystemtrade,globex
brl,BRE,6L,2014-03-06,pysystemtrade,globex
brl,BRE,6L,2014-03-07,pysystemtrade,globex
brl,BRE,6L,2014-03-10,pysystemtrade,globex
brl,BRE,6L,2014-03-11,pysystemtrade,globex
brl,BRE,6L,2014-03-12,pysystemtrade,globex
brl,BRE,6L,2014-03-13,pysystemtrade,globex
brl,BRE,6L,2014-03-14,pysystemtrade,globex
brl,BRE,6L,2014-03-17,pysystemtrade,globex
brl,BRE,6L,2014-03-18,pysystemtrade,globex
brl,BRE,6L,2014-03-19,pysystemtrade,globex
brl,BRE,6L,2014-03-20,pysystemtrade,globex
brl,BRE,6L,2014-03-21,pysystemtrade,globex
brl,BRE,6L,2014-03-24,pysystemtrade,globex
brl,BRE,6L,2014-03-25,pysystemtrade,globex
brl,BRE,6L,2014-03-26,pysystemtrade,globex
brl,BRE,6L,2014-03-27,pysystemtrade,globex
brl,BRE,6L,2014-03-28,pysystemtrade,globex
brl,BRE,6L,2014-03-31,pysystemtrade,globex
brl,BRE,6L,2014-04-01,pysystemtrade,globex
brl,BRE,6L,2014-04-02,pysystemtrade,globex
brl,BRE,6L,2014-04-03,pysystemtrade,globex
brl,BRE,6L,2014-04-04,pysystemtrade,globex
brl,BRE,6L,2014-04-07,pysystemtrade,globex
brl,BRE,6L,2014-04-08,pysystemtrade,globex
brl,BRE,6L,2014-04-09,pysystemtrade,globex
brl,BRE,6L,2014-04-10,pysystemtrade,globex
brl,BRE,6L,2014-04-11,pysystemtrade,globex
brl,BRE,6L,2014-04-14,pysystemtrade,globex
brl,BRE,6L,2014-04-15,pysystemtrade,globex
brl,BRE,6L,2014-04-16,pysystemtrade,globex
brl,BRE,6L,2014-04-17,pysystemtrade,globex
brl,BRE,6L,2014-04-21,pysystemtrade,globex
brl,BRE,6L,2014-04-22,pysystemtrade,globex
brl,BRE,6L,2014-04-23,pysystemtrade,globex
brl,BRE,6L,2014-04-24,pysystemtrade,globex
brl,BRE,6L,2014-04-25,pysystemtrade,globex
brl,BRE,6L,2014-04-28,pysystemtrade,globex
brl,BRE,6L,2014-04-29,pysystemtrade,globex
brl,BRE,6L,2014-04-30,pysystemtrade,globex
brl,BRE,6L,2014-05-01,pysystemtrade,globex
brl,BRE,6L,2014-05-02,pysystemtrade,globex
brl,BRE,6L,2014-05-05,pysystemtrade,globex
brl,BRE,6L,2014-05-06,pysystemtrade,globex
brl,BRE,6L,2014-05-07,pysystemtrade,globex
brl,BRE,6L,2014-05-08,pysystemtrade,globex
brl,BRE,6L,2014-05-09,pysystemtrade,globex
brl,BRE,6L,2014-05-12,pysystemtrade,globex
brl,BRE,6L,2014-05-13,pysystemtrade,globex
brl,BRE,6L,2014-05-14,pysystemtrade,globex
brl,BRE,6L,2014-05-15,pysystemtrade,globex
brl,BRE,6L,2014-05-16,pysystemtrade,globex
brl,BRE,6L,2014-05-19,pysystemtrade,globex
brl,BRE,6L,2014-05-20,pysystemtrade,globex
brl,BRE,6L,2014-05-21,pysystemtrade,globex
brl,BRE,6L,2014-05-22,pysystemtrade,globex
brl,BRE,6L,2014-05-23,pysystemtrade,globex
brl,BRE,6L,2014-05-27,pysystemtrade,globex
brl,BRE,6L,2014-05-28,pysystemtrade,globex
brl,BRE,6L,2014-05-29,pysystemtrade,globex
brl,BRE,6L,2014-05-30,pysystemtrade,globex
brl,BRE,6L,2014-06-02,pysystemtrade,globex
brl,BRE,6L,2014-06-03,pysystemtrade,globex
brl,BRE,6L,2014-06-04,pysystemtrade,globex
brl,BRE,6L,2014-06-05,pysystemtrade,globex
brl,BRE,6L,2014-06-06,pysystemtrade,globex
brl,BRE,6L,2014-06-09,pysystemtrade,globex
brl,BRE,6L,2014-06-10,pysystemtrade,globex
brl,BRE,6L,2014-06-11,pysystemtrade,globex
brl,BRE,6L,2014-06-12,pysystemtrade,globex
brl,BRE,6L,2014-06-13,pysystemtrade,globex
brl,BRE,6L,2014-06-16,pysystemtrade,globex
brl,BRE,6L,2014-06-17,pysystemtrade,globex
brl,BRE,6L,2014-06-18,pysystemtrade,globex
brl,BRE,6L,2014-06-19,pysystemtrade,globex
brl,BRE,6L,2014-06-20,pysystemtrade,globex
brl,BRE,6L,2014-06-23,pysystemtrade,globex
brl,BRE,6L,2014-06-24,pysystemtrade,globex
brl,BRE,6L,2014-06-25,pysystemtrade,globex
brl,BRE,6L,2014-06-26,pysystemtrade,globex
brl,BRE,6L,2014-06-27,pysystemtrade,globex
brl,BRE,6L,2014-06-30,pysystemtrade,globex
brl,BRE,6L,2014-07-01,pysystemtrade,globex
brl,BRE,6L,2014-07-02,pysystemtrade,globex
brl,BRE,6L,2014-07-03,pysystemtrade,globex
brl,BRE,6L,2014-07-07,pysystemtrade,globex
brl,BRE,6L,2014-07-08,pysystemtrade,globex
brl,BRE,6L,2014-07-09,pysystemtrade,globex
brl,BRE,6L,2014-07-10,pysystemtrade,globex
brl,BRE,6L,2014-07-11,pysystemtrade,globex
brl,BRE,6L,2014-07-14,pysystemtrade,globex
brl,BRE,6L,2014-07-15,pysystemtrade,globex
brl,BRE,6L,2014-07-16,pysystemtrade,globex
brl,BRE,6L,2014-07-17,pysystemtrade,globex
brl,BRE,6L,2014-07-18,pysystemtrade,globex
brl,BRE,6L,2014-07-21,pysystemtrade,globex
brl,BRE,6L,2014-07-22,pysystemtrade,globex
brl,BRE,6L,2014-07-23,pysystemtrade,globex
brl,BRE,6L,2014-07-24,pysystemtrade,globex
brl,BRE,6L,2014-07-25,pysystemtrade,globex
brl,BRE,6L,2014-07-28,pysystemtrade,globex
brl,BRE,6L,2014-07-29,pysystemtrade,globex
brl,BRE,6L,2014-07-30,pysystemtrade,globex
brl,BRE,6L,2014-07-31,pysystemtrade,globex
brl,BRE,6L,2014-08-01,pysystemtrade,globex
brl,BRE,6L,2014-08-04,pysystemtrade,globex
brl,BRE,6L,2014-08-05,pysystemtrade,globex
brl,BRE,6L,2014-08-06,pysystemtrade,globex
brl,BRE,6L,2014-08-07,pysystemtrade,globex
brl,BRE,6L,2014-08-08,pysystemtrade,globex
brl,BRE,6L,2014-08-11,pysystemtrade,globex
brl,BRE,6L,2014-08-12,pysystemtrade,globex
brl,BRE,6L,2014-08-13,pysystemtrade,globex
brl,BRE,6L,2014-08-14,pysystemtrade,globex
brl,BRE,6L,2014-08-15,pysystemtrade,globex
brl,BRE,6L,2014-08-18,pysystemtrade,globex
brl,BRE,6L,2014-08-19,pysystemtrade,globex
brl,BRE,6L,2014-08-20,pysystemtrade,globex
brl,BRE,6L,2014-08-21,pysystemtrade,globex
brl,BRE,6L,2014-08-22,pysystemtrade,globex
brl,BRE,6L,2014-08-25,pysystemtrade,globex
brl,BRE,6L,2014-08-26,pysystemtrade,globex
brl,BRE,6L,2014-08-27,pysystemtrade,globex
brl,BRE,6L,2014-08-28,pysystemtrade,globex
brl,BRE,6L,2014-08-29,pysystemtrade,globex
brl,BRE,6L,2014-09-02,pysystemtrade,globex
brl,BRE,6L,2014-09-03,pysystemtrade,globex
brl,BRE,6L,2014-09-04,pysystemtrade,globex
brl,BRE,6L,2014-09-05,pysystemtrade,globex
brl,BRE,6L,2014-09-08,pysystemtrade,globex
brl,BRE,6L,2014-09-09,pysystemtrade,globex
brl,BRE,6L,2014-09-10,pysystemtrade,globex
brl,BRE,6L,2014-09-11,pysystemtrade,globex
brl,BRE,6L,2014-09-12,pysystemtrade,globex
brl,BRE,6L,2014-09-15,pysystemtrade,globex
brl,BRE,6L,2014-09-16,pysystemtrade,globex
brl,BRE,6L,2014-09-17,pysystemtrade,globex
brl,BRE,6L,2014-09-18,pysystemtrade,globex
brl,BRE,6L,2014-09-19,pysystemtrade,globex
brl,BRE,6L,2014-09-22,pysystemtrade,globex
brl,BRE,6L,2014-09-23,pysystemtrade,globex
brl,BRE,6L,2014-09-24,pysystemtrade,globex
brl,BRE,6L,2014-09-25,pysystemtrade,globex
brl,BRE,6L,2014-09-26,pysystemtrade,globex
brl,BRE,6L,2014-09-29,pysystemtrade,globex
brl,BRE,6L,2014-09-30,pysystemtrade,globex
brl,BRE,6L,2014-10-01,pysystemtrade,globex
brl,BRE,6L,2014-10-02,pysystemtrade,globex
brl,BRE,6L,2014-10-03,pysystemtrade,globex
brl,BRE,6L,2014-10-06,pysystemtrade,globex
brl,BRE,6L,2014-10-07,pysystemtrade,globex
brl,BRE,6L,2014-10-08,pysystemtrade,globex
brl,BRE,6L,2014-10-09,pysystemtrade,globex
brl,BRE,6L,2014-10-10,pysystemtrade,globex
brl,BRE,6L,2014-10-13,pysystemtrade,globex
brl,BRE,6L,2014-10-14,pysystemtrade,globex
brl,BRE,6L,2014-10-15,pysystemtrade,globex
brl,BRE,6L,2014-10-16,pysystemtrade,globex
brl,BRE,6L,2014-10-17,pysystemtrade,globex
brl,BRE,6L,2014-10-20,pysystemtrade,globex
brl,BRE,6L,2014-10-21,pysystemtrade,globex
brl,BRE,6L,2014-10-22,pysystemtrade,globex
brl,BRE,6L,2014-10-23,pysystemtrade,globex
brl,BRE,6L,2014-10-24,pysystemtrade,globex
brl,BRE,6L,2014-10-27,pysystemtrade,globex
brl,BRE,6L,2014-10-28,pysystemtrade,globex
brl,BRE,6L,2014-10-29,pysystemtrade,globex
brl,BRE,6L,2014-10-30,pysystemtrade,globex
brl,BRE,6L,2014-10-31,pysystemtrade,globex
brl,BRE,6L,2014-11-03,pysystemtrade,globex
brl,BRE,6L,2014-11-04,pysystemtrade,globex
brl,BRE,6L,2014-11-05,pysystemtrade,globex
brl,BRE,6L,2014-11-06,pysystemtrade,globex
brl,BRE,6L,2014-11-07,pysystemtrade,globex
brl,BRE,6L,2014-11-10,pysystemtrade,globex
brl,BRE,6L,2014-11-11,pysystemtrade,globex
brl,BRE,6L,2014-11-12,pysystemtrade,globex
brl,BRE,6L,2014-11-13,pysystemtrade,globex
brl,BRE,6L,2014-11-14,pysystemtrade,globex
brl,BRE,6L,2014-11-17,pysystemtrade,globex
brl,BRE,6L,2014-11-18,pysystemtrade,globex
brl,BRE,6L,2014-11-19,pysystemtrade,globex
brl,BRE,6L,2014-11-20,pysystemtrade,globex
brl,BRE,6L,2014-11-21,pysystemtrade,globex
brl,BRE,6L,2014-11-24,pysystemtrade,globex
brl,BRE,6L,2014-11-25,pysystemtrade,globex
brl,BRE,6L,2014-11-26,pysystemtrade,globex
brl,BRE,6L,2014-11-28,pysystemtrade,globex
brl,BRE,6L,2014-12-01,pysystemtrade,globex
brl,BRE,6L,2014-12-02,pysystemtrade,globex
brl,BRE,6L,2014-12-03,pysystemtrade,globex
brl,BRE,6L,2014-12-04,pysystemtrade,globex
brl,BRE,6L,2014-12-05,pysystemtrade,globex
brl,BRE,6L,2014-12-08,pysystemtrade,globex
brl,BRE,6L,2014-12-09,pysystemtrade,globex
brl,BRE,6L,2014-12-10,pysystemtrade,globex
brl,BRE,6L,2014-12-11,pysystemtrade,globex
brl,BRE,6L,2014-12-12,pysystemtrade,globex
brl,BRE,6L,2014-12-15,pysystemtrade,globex
brl,BRE,6L,2014-12-16,pysystemtrade,globex
brl,BRE,6L,2014-12-17,pysystemtrade,globex
brl,BRE,6L,2014-12-18,pysystemtrade,globex
brl,BRE,6L,2014-12-19,pysystemtrade,globex
brl,BRE,6L,2014-12-22,pysystemtrade,globex
brl,BRE,6L,2014-12-23,pysystemtrade,globex
brl,BRE,6L,2014-12-24,pysystemtrade,globex
brl,BRE,6L,2014-12-26,pysystemtrade,globex
brl,BRE,6L,2014-12-29,pysystemtrade,globex
brl,BRE,6L,2014-12-30,pysystemtrade,globex
brl,BRE,6L,2014-12-31,pysystemtrade,globex
brl,BRE,6L,2015-01-02,pysystemtrade,globex
brl,BRE,6L,2015-01-05,pysystemtrade,globex
brl,BRE,6L,2015-01-06,pysystemtrade,globex
brl,BRE,6L,2015-01-07,pysystemtrade,globex
brl,BRE,6L,2015-01-08,pysystemtrade,globex
brl,BRE,6L,2015-01-09,pysystemtrade,globex
brl,BRE,6L,2015-01-12,pysystemtrade,globex
brl,BRE,6L,2015-01-13,pysystemtrade,globex
brl,BRE,6L,2015-01-14,pysystemtrade,globex
brl,BRE,6L,2015-01-15,pysystemtrade,globex
